Precision,Recall,F-Score,PSNR,Image
0.8966345752757245,0.9313022078957401,0.9136396480639265,19.289836663291343,dibco_img0001.tif
0.4483824969505386,0.9335741880097296,0.6058052760465629,15.803102168205607,dibco_img0002.tif
0.6717359413202934,0.988664579509878,0.7999534132102666,13.188697478029859,dibco_img0003.tif
0.3774877308395517,0.9280184093939524,0.5366739423788469,9.298038059543988,dibco_img0004.tif
0.2650673869204588,0.7968672847972788,0.3978088945188127,10.362972780733395,dibco_img0005.tif
