Precision,Recall,F-Score,PSNR,Image
0.9838416780936144,0.9201414162420714,0.9509259590930258,21.970540681690373,dibco_img0001.tif
0.32999432533122797,0.9568607812276434,0.49074464767286136,13.669080231961996,dibco_img0002.tif
0.9598782615150503,0.9306560149699521,0.9450412921143024,19.78610255497644,dibco_img0003.tif
0.9133327771056694,0.9416964170501957,0.9272977551884795,19.652970838889413,dibco_img0004.tif
0.933905722967134,0.9190212322378889,0.9264036943326835,22.543618415307094,dibco_img0005.tif
